2720	area-servers	LOH fragmentation when user post form with section content more than 85KB	_From @yuwaMSFT on Friday, March 25, 2016 3:24:48 PM_Post a multipart form with content more than 85KB in each section would cause heavy LOH fragmentation in MVC app.Post a multipart form with 100 sections, each containing random sized content with an average of 120KB.After the first request:```_         segment             begin         allocated              size0000021c56c50000  0000021c56c51000  0000021c582fa2a0  0x16a92a0(23761568)Total Size:              Size: 0x1f0bcb8 (32554168) bytes.Statistics:              MT    Count    TotalSize Class Name0000021c46a5d8e0      **107         3204      **Free00007ffbbe854418        9       146136 System.Object[]00007ffbbe84e210       16      2097536 System.Byte[]00007ffbbe862498      ** 81     21514154 **System.String_```After the 2nd request:```_Large object heap starts at 0x0000021c56c51000         segment             begin         allocated              size0000021c56c50000  0000021c56c51000  0000021c5983f700  0x2bee700(46065408)Statistics:              MT    Count    TotalSize Class Name0000021c46a5d8e0      **194         5814      **Free00007ffbbe854418        9       146136 System.Object[]00007ffbbe84e210       22      2884112 System.Byte[]00007ffbbe862498      **162     43028308 **System.String_```After the 3rd request:```_Large object heap starts at 0x0000021c56c51000         segment             begin         allocated              size0000021c56c50000  0000021c56c51000  0000021c5983f700  0x2bee700(46065408)Total Size:              Size: 0x362f488 (56816776) bytes.Statistics:              MT    Count    TotalSize Class Name0000021c46a5d8e0     ** 276         8274      **Free00007ffbbe854418        9       146136 System.Object[]00007ffbbe84e210       23      3015208 System.Byte[]00007ffbbe862498     ** 243     64542462 **System.String_```So for each request we are adding the large string in LOH for each section (field) of the form. Also, look at the "Free" type. They are mostly 30 bytes in LOH accompany each large string. It may be some string interning.For the string object, basically we are reading each section (field) into a string:``` C#_                        else if (HasFormDataContentDisposition(contentDisposition))                        {                            // Content-Disposition: form-data; name="key"                            //                            // value                            var key = HeaderUtilities.RemoveQuotes(contentDisposition.Name);                            MediaTypeHeaderValue mediaType;                            MediaTypeHeaderValue.TryParse(section.ContentType, out mediaType);                            var encoding = FilterEncoding(mediaType?.Encoding);                            using (var reader = new StreamReader(section.Body, encoding, detectEncodingFromByteOrderMarks: true, bufferSize: 1024, leaveOpen: true))                            {                                **var value = await reader.ReadToEndAsync**();                                formAccumulator.Append(key, value);                            }                        }_```This can be easily explored to cause the server to run OOM. Security concern as well._Copied from original issue: aspnet/HttpAbstractions#597_
2719	area-servers	Merge QueryString & Query Properties	_From @niemyjski on Monday, May 30, 2016 8:05:48 AM_Currently the request object has a `Host` property that has `Host.Host` and `Host.Port` and it makes it easier to get that info. There is one place to look.  But when it comes to the query string there are inconsistencies and it's not as discoverable. At first I saw the QueryString property and looked in intellisense for QuerySring but didn't even think to look for Query after working with Host and some of the other complex property types. There is a `Query` property that gives you a parsed query string and then a `QueryString` property that builds up the Query into a single string. It would be nice if the `IQueryCollection` had a ToString() implementation to display the query string, but at the same time it should be separated out and not responsible for building it. Which is why I see there are two properties. With this said I guess the question is, should these be merged into a complex type that has both QueryString and Query or just an Extension Method that builds the query string from IQueryCollection?_Copied from original issue: aspnet/HttpAbstractions#644_
2718	area-servers	UriHelper.GetDisplayUrl() throws NullReferenceException if request is lacking host header	_From @mikeharder on Tuesday, July 12, 2016 4:42:47 PM_If a client makes a valid HTTP 1.0 request without a host header, UriHelper.GetDisplayUrl() throws NullReferenceException.# Server Code``` csharppublic class Program{    public static void Main(string[] args)    {        new WebHostBuilder()            .UseKestrel(options =>            {                options.UseConnectionLogging();            })            .UseStartup<Program>()            .Build()            .Run();    }    public void Configure(IApplicationBuilder app, ILoggerFactory loggerFactory)    {        loggerFactory.AddConsole(LogLevel.Trace);        var logger = loggerFactory.CreateLogger("Default");        app.Run(async context =>        {            await context.Response.WriteAsync(context.Request.GetDisplayUrl());        });    }}```# Client Commands```> curl --http1.0 http://localhost:5000http://localhost:5000/> curl -v -H "Host:" --http1.0 http://localhost:5000HTTP/1.1 500 Internal Server Error```# Server Log```System.NullReferenceException: Object reference not set to an instance of an object.   at Microsoft.AspNetCore.Http.Extensions.UriHelper.GetDisplayUrl(HttpRequest request)```_Copied from original issue: aspnet/HttpAbstractions#671_
2717	area-servers	Make RequestHeaders a struct	_From @Yves57 on Sunday, September 4, 2016 1:51:14 AM_`RequestHeaders` are generally allocated one time per request (see the [Response Caching Context](https://github.com/aspnet/ResponseCaching/blob/dev/src/Microsoft.AspNetCore.ResponseCaching/ResponseCachingContext.cs#L36) or my PR about compression in `BasicMiddleware` for example), and it is a small object.So I suppose it would be be better for the GC to make it `struct` instead of `class`._Copied from original issue: aspnet/HttpAbstractions#700_
2716	area-servers	Reduce FormReader allocations	_From @davidfowl on Wednesday, September 7, 2016 10:50:26 PM_1000 requests (I ran a console app in a loop) yields the following.``` C#while (true){    Console.WriteLine("Press any key to run");    Console.ReadLine();    for (int i = 0; i < 1000; i++)    {        var formReader = new FormReader("name=David&Age=12&Developer=Chris");        var form = formReader.ReadForm();    }}```![image](https://cloud.githubusercontent.com/assets/95136/18338415/713cdeaa-754d-11e6-8094-eec70572c9c1.png)_Copied from original issue: aspnet/HttpAbstractions#707_
2715	area-servers	WebSockets does not have support for extensions	_From @vanillajonathan on Monday, September 19, 2016 2:26:50 PM_The `WebSocket` class does not have support for extensions. Which is part of the rfc6455 standard:https://tools.ietf.org/html/rfc6455#section-9It should read the `Sec-WebSocket-Extensions` HTTP header from the client.The `WebSocket` class does not expose a `Extensions` property._Copied from original issue: aspnet/HttpAbstractions#711_
2714	area-servers	Add support for various charsets to application/x-www-form-urlencoded.	_From @aetos382 on Wednesday, October 5, 2016 1:26:32 AM_The [FormReader](https://github.com/aspnet/HttpAbstractions/blob/dev/src/Microsoft.AspNetCore.WebUtilities/FormReader.cs) is only supporting UTF-8 because Encoding isn't used when [decoding the  percent-encoded string](https://github.com/aspnet/HttpAbstractions/blob/dev/src/Microsoft.AspNetCore.WebUtilities/FormReader.cs#L236).Please handle charset right to support charsets except UTF-8.And add support for [_charset_ field](https://url.spec.whatwg.org/#urlencoded-parsing)._Copied from original issue: aspnet/HttpAbstractions#720_
2713	area-servers	Usability: PathString.StartsWithSegments() with a trailing slash is not intuitive behavior	_From @NickCraver on Sunday, January 15, 2017 7:34:28 AM_I was trying to do effectively this yesterday:```C#new PathString("/profiler/test").StartsWithSegments(new Path("/profiler/");```This was, to me, unexpectedly false. And I spent over an hour being an idiot. Once I was in source, I finally realized that a starts-with check of `"/profiler"` works, while including a trailing slash of `"/profiler/"` does not. Is this intended behavior? [The `PathString` tests](https://github.com/aspnet/HttpAbstractions/blob/622d112372ed11075af160b1fb5a11a7637ff516/test/Microsoft.AspNetCore.Http.Abstractions.Tests/PathStringTests.cs) don't actually include a case testing it either way.**Current** behavior examples:```c#	new PathString("/a/b").StartsWithSegments(new PathString("/a/"));  // false	new PathString("/a/b").StartsWithSegments(new PathString("/a"));   // true	new PathString("/a//b").StartsWithSegments(new PathString("/a/")); // true```Currently the check of `value1[value2.Length] == '/'` means whatever's checked against must match or have a trailing slash *after* it, unless it matches exactly. It seems to be that a `/path/` should work here. Is there any objection to this working?The check could change from:```c#value1.Length == value2.Length || value1[value2.Length] == '/'```to:```c#value1.Length == value2.Length || value1[value2.Length] == '/' || value2[value2.Length-1] == '/'```and in the remainder methods, it'd be slightly different with an additional `if` instead:```c#if (value2[value2.Length - 1] == '/'){    remaining = new PathString(value1.Substring(value2.Length - 1));    return true;}```Thoughts? Is there a reason it doesn't behave like this already, or just an ambiguous case? I'd be happy to submit a PR if it's a welcomed change._Copied from original issue: aspnet/HttpAbstractions#756_
2712	area-servers	Cache-Control Immutable HTTP Header	_From @Eilon on Monday, January 30, 2017 10:05:13 AM__From @RehanSaeed on January 27, 2017 9:3_There is a new `immutable` extension to the `Cache-Control` HTTP header which has been adopted into the IETF on the Standards Track. It's currently implemented in Firefox 49. The documentation states:> Indicates that the response body will not change over time. The resource, if unexpired, is unchanged on the server and therefore the client should not send a conditional revalidation for it (e.g. If-None-Match or If-Modified-Since) to check for updates. Clients that aren't aware of this extension must ignore them as per the HTTP specification. In Firefox, immutable is only honored on https:// transactions.Read More here:- [IETF Draft Spec](https://tools.ietf.org/html/draft-mcmanus-immutable-00)- [Using Immutable Caching To Speed Up The Web](https://hacks.mozilla.org/2017/01/using-immutable-caching-to-speed-up-the-web/)- [Cache-Control](https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers/Cache-Control)- [Cache-Control: immutable](https://bitsup.blogspot.co.uk/2016/05/cache-control-immutable.html)- [This browser tweak saved 60% of requests to Facebook](https://code.facebook.com/posts/557147474482256)Facebook and the BBC have implemented this extension with significant performance wins. Since this is a draft spec, ASP.NET Core should probably not implement it just yet but raising this issue to put it on the radar. If another browser should implement this feature, perhaps it should be considered even as a draft._Copied from original issue: aspnet/Mvc#5723__Copied from original issue: aspnet/HttpAbstractions#763_
2711	area-servers	Unable to upload file greater than 2GB in size	_From @kagoyal on Wednesday, February 1, 2017 3:11:34 PM_I am trying to upload file greater than 2GB using multipart formdata. The issue I am observing is after 2GB upload, read of input stream gets stuck and process hangs.Microsoft.AspNetCore.Server.Kestrel version we are using is "1.1.0".HTTP request’s response never come back and timesout after one hour (execution time we have set).I have modified IIS post limits for upto 4GB, also in ConfigureServices –                services.Configure<FormOptions>(x =>                {                    x.MultipartBodyLengthLimit = 4294967296;                 });I am following the sample here - https://github.com/aspnet/Docs/tree/master/aspnetcore/mvc/models/file-uploads/sample/FileUploadSample to read multipart data.Please let me know if any more information is required to debug this, or if this is expected behavior._Copied from original issue: aspnet/HttpAbstractions#766_
2710	area-servers	More granular tests for `TryParseQualityDouble`	_From @JunTaoLuo on Monday, March 6, 2017 3:12:56 PM_The utility method `TryParseQualityDouble` was added in https://github.com/aspnet/HttpAbstractions/commit/7440d5d29c3814d94c83cdbbea04ee8179e03e64 and was tested transitively in `StringWithQualityHeaderValueTest.cs`. We should add more granular tests in `HeaderUtilitiesTests` that includes checking for the length output._Copied from original issue: aspnet/HttpAbstractions#784_
2709	area-servers	MediaTypeHeaderValue constructor throws if given a media type with params	_From @SteveSandersonMS on Thursday, March 30, 2017 5:15:43 AM_Currently, `new MediaTypeHeaderValue("application/vnd.entity; v=2")` throws, giving the error *The format of value 'application/vnd.entity; v=2' is invalid*. Is this by design? It seems like it should be valid for an incoming `Content-Type` header to specify params.Extra strange: `MediaTypeHeaderValue.TryParse("application/vnd.entity; v=2", out _)` returns `true`, implying that the same string is valid.(Somewhat related to #718, in that it's also about extending the range of media types we parse)_Copied from original issue: aspnet/HttpAbstractions#805_
2708	area-servers	ITlsConnectionFeature should include client certificate chain elements	_From @alextolp on Sunday, April 2, 2017 8:24:37 PM_It should be possible to access the client certificate and any chain elements that were presented by the client when the TLS connection was established. Currently the feature only exposes the client certificate, without any intermediate certificates, making it very difficult to work with the chain elements in the mvc layer._Copied from original issue: aspnet/HttpAbstractions#808_
2707	area-servers	Add Microbenchmarks for Microsoft.AspNetCore.WebUtilities	_From @davidfowl on Sunday, April 9, 2017 6:04:34 PM_- Multipart stream reading- Header parsing and formatting- Form parsing via FormReader- Base64UrlTextEncoder_Copied from original issue: aspnet/HttpAbstractions#812_
2706	area-servers	Rename the types in Microsoft.Net.Http.Headers	_From @davidfowl on Monday, April 10, 2017 12:19:36 AM_When using this library in a project that has `HttpClient` there are type conflicts everywhere._Copied from original issue: aspnet/HttpAbstractions#813_
2704	area-servers	How to handle multi value cookies in ASP.NET Core?	_From @304NotModified on Friday, May 5, 2017 9:03:14 AM_In the full .NET framework we have support for multi value cookies. e.g. a cookie could have multiple values:```c#HttpCookie aCookie = new HttpCookie("userInfo");aCookie.Values["userName"] = "patrick";aCookie.Values["lastVisit"] = DateTime.Now.ToString();```See also [the docs about `HttpCookie.Values` on MSDN](https://msdn.microsoft.com/en-us/library/system.web.httpcookie.values%28v=vs.110%29.aspx?f=255&MSPPError=-2147217396) and [ASP.NET Cookies Overview on MSDN](https://msdn.microsoft.com/en-us/library/ms178194.aspx?f=255&MSPPError=-2147217396).With ASP.NET Core, the multi value cookie seems to be gone. There is no `HttpCookie.Values` and [`HttpRequest.Cookies`](https://docs.microsoft.com/en-us/aspnet/core/api/microsoft.aspnetcore.http.httprequest#Microsoft_AspNetCore_Http_HttpRequest_Cookies) returns a [`IRequestCookieCollection`](https://docs.microsoft.com/en-us/aspnet/core/api/microsoft.aspnetcore.http.irequestcookiecollection#Microsoft_AspNetCore_Http_IRequestCookieCollection) which like a  `dictionary` from `string` to `string`How should I now create and read multi value cookies in ASP.NET Core? How could I read the multi value cookies created in Full ASP.NET and read them in ASP.NET Core? _Copied from original issue: aspnet/HttpAbstractions#831_
2702	area-servers	Move IFeatureCollection and friends to Microsoft.Extensions.Primitives	_From @davidfowl on Saturday, May 20, 2017 12:46:19 AM_The `IFeatureCollection` isn't tied to HTTP and we'd like to use it for non http things. Ideally it would be part of the primitives package and `Microsoft.AspNetCore.Http.Features` would contain http specific features._Copied from original issue: aspnet/HttpAbstractions#845_
2699	area-servers	Don't allocate the FormFeature eagerly per request	_From @davidfowl on Thursday, June 29, 2017 8:01:27 AM_Today, in order to pass the form options to the `FormFeature`, we eagerly allocate it here https://github.com/aspnet/HttpAbstractions/blob/163836fe1f31dd1d2b288659c2dcaf1d827da3c4/src/Microsoft.AspNetCore.Http/HttpContextFactory.cs#L49. We should find a creative way to avoid doing this so eagerly in the common cases. Here are some options:- Invent a new way to pass things to features lazily (hard, we tried this and ended up with crazy things)- Only new up the `FormOptions` if they were overridden. We'd need a way to detect if the `FormOptions` were actually set. This is doable but could get ugly as there's no way to detect if options were configured. /cc @HaoK - Only set the `FormFeature` if the request is a POST and `HasFormContentType`. Gross, but would be more pay for play than what we have today./cc @vancem @Tratcher _Copied from original issue: aspnet/HttpAbstractions#880_
2696	area-servers	PathString.FromUriComponent encoding forward slash makes no difference	_From @Tratcher on Wednesday, August 2, 2017 7:08:13 AM__From @PawelTroka on August 2, 2017 10:17_It was already shortly discussed in https://github.com/aspnet/Mvc/issues/2826 where @davidfowl suggested that the issue I am encountering is only happening on TestHost. And yes, he is right - it works correctly when hosted and invoked through web browser or any web client for that matter. It is failing however in my integration tests where I am using Microsoft.AspNetCore.TestHost v1.1.2 and Microsoft.AspNetCore.WebUtilities v1.1.2. Please notice that my WebApi and WebApi.IntegrationTests are AspNetCore 1.1 but are targeting net461 (due to some of my libraries not yet ported).Repro:Unit test:https://github.com/PawelTroka/Computator.NET/blob/master/Computator.NET.WebApi.IntegrationTests/CalculateApiTests.cs#L49Should go through route:real/{equation}/{x} from method:https://github.com/PawelTroka/Computator.NET/blob/master/Computator.NET.WebApi/Controllers/CalculateController.cs#L32But because encoding forward slash makes no difference it is going through different route:real/{equation}/{x}/{customFunctionsCode} from the same methodIn images:When run through browser everything is ok:![image](https://user-images.githubusercontent.com/11928766/28869021-a7dc70ac-777b-11e7-914a-cda7eddf54f4.png)![image](https://user-images.githubusercontent.com/11928766/28868995-934b15a8-777b-11e7-9b47-5edbfea9680a.png)But when run on TestHost, encoding forward slash really makes no difference:![image](https://user-images.githubusercontent.com/11928766/28869103-f6594174-777b-11e7-857d-61a99ac2d914.png)_Copied from original issue: aspnet/Hosting#1155__Copied from original issue: aspnet/HttpAbstractions#912_
2695	area-servers	MediaTypeHeaderValue accepts a list of strings instead of a list of StringSegments	_From @jkotalik on Monday, August 21, 2017 6:09:48 PM_With our efforts to remove usages of strings in favor of string segments, it seems incomplete that [MediaTypeHeaderValue.ParseList](https://github.com/aspnet/HttpAbstractions/blob/dev/src/Microsoft.Net.Http.Headers/MediaTypeHeaderValue.cs#L377-L395) only accepts a list of strings rather than a list of StringSegment. We should consider adding an overload to accept a list of StringSegment too. _Copied from original issue: aspnet/HttpAbstractions#920_
2694	area-servers	HttpRuleParser GetExpressionLength allows invalid characters.	_From @jkotalik on Tuesday, August 22, 2017 4:19:40 PM_@Tratcher and I discovered that [GetExpressionLength in HttpRuleParser](https://github.com/aspnet/HttpAbstractions/blob/dev/src/Microsoft.Net.Http.Headers/HttpRuleParser.cs#L257) allows invalid characters (including control characters in expressions. GetExpressionLength mentions [that we don't really care about the content of a quoted string](https://github.com/aspnet/HttpAbstractions/blob/dev/src/Microsoft.Net.Http.Headers/HttpRuleParser.cs#L250-L251), however it seems appropriate that if a quoted string has an invalid character, it should throw on parsing here, not in Kestrel (or whatever server). This would be a breaking change, as it would introduce a new place where an exception is thrown, however it is probably the right behavior. _Copied from original issue: aspnet/HttpAbstractions#923_
2693	area-servers	FeatureCache is over-checked and over-reset	_From @benaadams on Wednesday, August 23, 2017 6:59:06 PM_A simple plantext middleware as below, will check the `Frame` `IFeatureCollection` 7 times and initialize/reset the Context, Resquest and Responses feature caches twice each.```csharppublic static Task WriteResponse(HttpResponse response){    var payloadLength = _helloWorldPayload.Length;    response.StatusCode = 200;    response.ContentType = "text/plain";    response.ContentLength = payloadLength;    return response.Body.WriteAsync(_helloWorldPayload, 0, payloadLength);}```![](https://aoa.blob.core.windows.net/aspnet/feature-cache.png)The extra reset and checks are from initalization; then reinitialization after `RequestServicesFeature` is added to the collection by the host, increasing the `IFeatureCollection`'s version count._Copied from original issue: aspnet/HttpAbstractions#924_
2690	area-servers	Implement UriTemplate spec 	_From @davidfowl on Sunday, September 3, 2017 6:21:50 PM_https://tools.ietf.org/html/rfc6570Need a design for the API shape, strawman here https://docs.spring.io/spring/docs/current/javadoc-api/org/springframework/web/util/UriTemplate.html.FWIW WCF has this type in .NET Framework https://msdn.microsoft.com/en-us/library/system.uritemplate(v=vs.110).aspx but I'm not sure it implements the spec nor do I know if it's relevant.Today we have [RouteTemplate](https://github.com/aspnet/Routing/blob/6b2ccdead8e6d2968a1520ef8232d8f6daa70000/src/Microsoft.AspNetCore.Routing/Template/RouteTemplate.cs), [TemplateParser](https://github.com/aspnet/Routing/blob/6b2ccdead8e6d2968a1520ef8232d8f6daa70000/src/Microsoft.AspNetCore.Routing/Template/TemplateParser.cs) and [TemplateMatcher](https://github.com/aspnet/Routing/blob/6b2ccdead8e6d2968a1520ef8232d8f6daa70000/src/Microsoft.AspNetCore.Routing/Template/TemplateMatcher.cs). This doesn't implement the RFC but @rynowak tells me it can be converted to a proper URITemplate./cc @rynowak @danroth27 _Copied from original issue: aspnet/HttpAbstractions#934_
2688	area-servers	RFC 8187 - Character Encoding for Headers	_From @benaadams on Thursday, September 14, 2017 10:47:59 PM_From https://github.com/aspnet/KestrelHttpServer/issues/2063Hot off the presses (September 2017) https://tools.ietf.org/html/rfc8187Indicating Character Encoding and Language for HTTP Header Field Parameters> @Tratcher  Hmm, interesting choices. It only applies to key value pairs within headers, and is ASCII compatible, so I don't foresee making any changes to Kestrel. Microsoft.Net.Http.Headers in HttpAbstractions looks like the most obvious consumer/producer of such values. ContentDispositionHeaderValue already supports this because it was designed for use in multipart MIME bodies: https://github.com/aspnet/HttpAbstractions/blob/5128efe0e88eaa176d4231ff62d754de59bb0edd/src/Microsoft.Net.Http.Headers/ContentDispositionHeaderValue.cs#L347>> Move to HttpAbstractions?_Copied from original issue: aspnet/HttpAbstractions#940_
2686	area-servers	PathString.FromUriComponent(string) should not decode %2F to forward slash	_From @Tratcher on Monday, November 6, 2017 4:03:42 PM_%2F, an escaped `/` is one of the only characters that should not be un-escaped by FromUriComponent. All other characters can correctly be round tripped by ToUriComponent, but %2F creates ambiguity if unescaped.https://github.com/aspnet/HttpAbstractions/blob/c0f937239a0a099b73c67c96ab9e1c875952f67f/src/Microsoft.AspNetCore.Http.Abstractions/PathString.cs#L175_Copied from original issue: aspnet/HttpAbstractions#959_
2675	area-servers	Response cookies Append inconsistently applies SameSite default	_From @Tratcher on Wednesday, December 27, 2017 9:11:02 AM_The two Append overloads have inconsistent behavior for the samesite property that was added in 2.0.```                context.Response.Cookies.Append("Name1", "Value1");                context.Response.Cookies.Append("Name2", "Value2", new CookieOptions());``````Set-Cookie:Name1=Value1; path=/Set-Cookie:Name2=Value2; path=/; samesite=lax```The two overloads should have the same defaults.I noticed because we're making changes to CookiePolicy for http://github.com/aspnet/Security/issues/1561 and adding it to the templates. This will have the side-effect of causing the Append API to consistently use the second overload's behavior. _Copied from original issue: aspnet/HttpAbstractions#982_
2672	area-mvc	Need more log info when requests matching conventional routing match actions with attribute routes	_From @kichalla on Tuesday, June 14, 2016 2:04:34 PM_For the following controller``` c#public class LinksController : Controller{    [Route("api/links")]    public string Index()    {        return "Links.Index";    }}```and Startup.cs configured like below``` c#app.UseMvc(rb =>{    rb.MapRoute("default", "{controller}/{action}");});```A request like `links/index` results in 404. This is expected but the logs do not provide much info here. Should we give more detail? ```info: Microsoft.AspNetCore.Hosting.Internal.WebHost[1]      Request starting HTTP/1.1 GET http://localhost:5000/links/indexdbug: Microsoft.AspNetCore.Routing.RouteBase[1]      Request successfully matched the route with name 'default' and template '{controller}/{action}'.dbug: Microsoft.AspNetCore.Mvc.Internal.MvcRouteHandler[3]      No actions matched the current requestdbug: Microsoft.AspNetCore.Builder.RouterMiddleware[1]      Request did not match any routes.info: Microsoft.AspNetCore.Hosting.Internal.WebHost[2]      Request finished in 29.8027ms 404```_Copied from original issue: aspnet/Routing#325_
2665	area-mvc	LowercaseUrls = true in RouteOptions doesn't affect URLs with non-Roman characters	_From @DevelAx on Sunday, September 3, 2017 12:17:16 PM_In ASP.NET MVC CORE 2.0```public void ConfigureServices(IServiceCollection services){    services.Configure<RouteOptions>(options => options.LowercaseUrls = true);    services.AddMvc();}````<a asp-action="New-Post">New post</a>`works fine giving URL like http://domain/controller/new-postBut this one`<a asp-action="Новая-Публикация">Новая публикация</a>`produces URL like http://domain/controller/Новая-Публикация**Seems like RouteCollection uses ToLowerInvariant() to lower-case the URL:** https://github.com/aspnet/Routing/blob/032bcf43b2cefe641fc6ee9ef3ab0769024a182c/src/Microsoft.AspNetCore.Routing/RouteCollection.cs#L155_Copied from original issue: aspnet/Routing#435_
2664	area-mvc	URL generation should be able to be keyed off of non-string elements	_From @Eilon on Tuesday, September 5, 2017 1:25:50 PM_Today's routing system is based entirely off of string dictionaries. We should have a way to have other data types, such as `Type` (e.g. of an MVC controller) act as inputs into locating a route for URL generation._Copied from original issue: aspnet/Routing#436_
2659	area-mvc	Consider adding a configuration experience tailored towards localization	_From @rynowak on Thursday, October 12, 2017 11:16:38 AM_We might want the ability to configure something like a *global* prefix for routes that includes a locale. This would be super simple to use with the localization middleware_Copied from original issue: aspnet/Routing#468_
2653	area-mvc	Pluralization	_From @hishamco on Saturday, May 16, 2015 3:42:30 PM_Pluralization is a complex problem, as different languages have a variety of complex rules for pluralization. You may easily manage this in your language files using many techniques such as `Notification => You have [one message | many messages] in your inbox``Notification => You have one message in your inbox | You have many messages  in your inbox`this can be done by introducing an optional parameter isPlural in `GetString` method, to get the pluralized text from the actual value_Copied from original issue: aspnet/Localization#17_
2652	area-mvc	Localization & Output Caching	_From @hishamco on Wednesday, June 24, 2015 11:31:06 AM_I'm wondering if the **Output Caching** will block the localization APIs from retrieving the right values for the current culture, or shall we need sort of `VaryByCustom` to update the correct values based on the current culture/cc @DamianEdwards _Copied from original issue: aspnet/Localization#40_
2649	area-mvc	Supporting custom cultures that are not pre-defined in options.SupportedCultures	_From @chaim770 on Wednesday, April 13, 2016 2:18:44 AM_Following this StackOverflow question:http://stackoverflow.com/questions/36590969/enabling-client-based-culture-in-asp-net-coreIt's currently impossible to let the `CultureInfo` be determined automatically from what the client specify in the `Accept-Language` header (as it used to be using `<system.web.globalization enableClientBasedCulture>` in `Web.config`).The way it is now, I have to pre-register all the cultures I'm planning to support, which renders  `AcceptLanguageHeaderRequestCultureProvider` quite useless.The following is the culprit:https://github.com/aspnet/Localization/blob/b52e33caa7927093dc3ec540fd3282f4f69ae169/src/Microsoft.Extensions.Globalization.CultureInfoCache/CultureInfoCache.cs#L34_Copied from original issue: aspnet/Localization#237_
2647	area-mvc	Must use `Type.FullName` for resource files found using default `IStringLocalizer<T>`	_From @dougbu on Wednesday, October 19, 2016 7:46:53 PM_Behind our default `IStringLocalizer<T>`, `ResourceManagerStringLocalizerFactory` removes a prefix matching `IHostingEnvironment.ApplicationName` or `AssemblyName.Name` (in some cases) from `T`'s `FullName` before a search of the containing assembly for requested resources. This does not help users who happen to have a different root namespace from the containing assembly / application name. They must use `T`'s entire `FullName` e.g.![capture](https://cloud.githubusercontent.com/assets/6431421/19544468/fb930ece-9633-11e6-86ba-3ccd1e37bd08.png)One important case occurs when Visual Studio creates a new project from a template and the user chooses a name that's invalid as a C# identifier. The "safe project name" used as the root namespace is created using a simple algorithm but will not match the application / assembly name.While redoing the "safe project name" algorithm in our code may be an ugly hack, we could e.g. extend `[ResourceLocation]` to also specify the namespace prefix to remove when searching for resources in the containing assembly based on a `Type`.---Found while working with sample application at [dougbu/Localized.1.1-preview](https://github.com/dougbu/Localized.1.1-preview). Screenshot above comes from VS with that solution open. (Took longer than it should for me to find the workaround.)_Copied from original issue: aspnet/Localization#296_
2644	area-mvc	Reconsider resource naming rules	_From @ryanbrandenburg on Wednesday, March 15, 2017 11:19:44 AM_Right now if your full class name starts with the name of the assembly it will be trimmed. So for a project with assembly `Project.Name.dll` the class `Project.Name.Startup` would have the resource `Startup.resx`.This seems to cause a lot of confusion and trouble (#318, #314 and many more). Previously the documentation in this area was incorrect, which likely lead to a lot of this confusion, but problems still persist and this is the most common type of issues filed on Localization.We've already added `SearchedLocation` to `LocalizerString` to help with this, but people still seem to be having trouble so here are some of the options I've come up with.1. Create a "mode" on `ResourceManagerStringLocalizer` which will throw an exception (with a detailed error message about where it looked) when a resource isn't found instead of returning the key as a result. The idea here is that it makes it clearer when a resource isn't found rather than "hiding" that behind "the key as default".2. Don't do any trimming of class names. So the resource for `Project.Name.Startup` would always be `Project.Name.Startup.resx` no matter what the AssemblyName is. We could roll this out slowly by allowing fallback to the "trimmed" name for some time (or forever). The idea here is to reduce the complexity of figuring out what to name resource to the simplest possible thing, even if it means having longer resource names (or more deeply nested resource folders)._Copied from original issue: aspnet/Localization#343_
2641	area-mvc	Create Localization template for 'dotnet new'	_From @Eilon on Tuesday, March 21, 2017 2:21:47 PM_With the new `dotnet new` extensibility, it would be nice to have an ASP.NET Core template that is fully localizable._Copied from original issue: aspnet/Localization#347_
2633	area-mvc	Custom SQL IStringLocalizerFactory overrides IViewLocalizer in application	_From @asadsahi on Wednesday, November 15, 2017 3:12:10 AM_I have custom EF String localizer as demonstrated in [this](https://github.com/aspnet/Entropy/tree/dev/samples/Localization.EntityFramework) EF sample.`            services.AddSingleton<IStringLocalizerFactory, EFStringLocalizerFactory>();`With above custom EF sql localizer, no other localizer works i.e IViewLocalizer . If I take out this registration:`            services.AddSingleton<IStringLocalizerFactory, EFStringLocalizerFactory>();`IViewLocalizer returns culture specific strings as normal. Am I missing anything or this is by design?Issue could be reproduced using [this](https://github.com/asadsahi/AspNetCoreSpa/tree/localisation) sample repo._Copied from original issue: aspnet/Localization#425_
2628	area-middleware	Responses to POST can be cached for future GET methods	_From @darrelmiller on Tuesday, June 9, 2015 5:59:22 PM_https://github.com/aspnet/ResponseCaching/blob/chrross/initial/src/Microsoft.AspNet.ResponseCaching/CachingContext.cs#L39This is a weird one that requires using GET as the cache key instead of using the original request method._Copied from original issue: aspnet/ResponseCaching#4_
2627	area-middleware	Create feature interface for opting in/out of server side caching.	_From @Tratcher on Friday, June 12, 2015 10:08:31 AM_Needs design_Copied from original issue: aspnet/ResponseCaching#5_
2626	area-middleware	Option for disk-backed cache	_From @benaadams on Saturday, July 2, 2016 8:31:47 PM_So when items are evicted due to memory pressure or over recycles they can be resurrected if needed without regeneration if within cache period.Similar to [Using Static Content Generation in ASP.NET Core](http://blog.decayingcode.com/post/using-static-content-generation-in-asp.net-core/) by @MaximRouiller_Copied from original issue: aspnet/ResponseCaching#8_
